user_id,movie_id,timestamp
3,799,945174008
3,808,964538728
3,814,964622684
3,815,986849037
3,831,945079653
3,832,945078690
3,837,945079653
3,840,964538763
3,933,945079767
3,941,945173492
3,960,964622830
3,963,945079790
3,1019,964622758
3,1062,945079956
3,1069,945079889
3,1070,945079143
3,1103,945174134
3,1117,964622642
3,1125,945629179
3,1135,964622714
3,1157,945079653
3,1177,945078967
3,1178,986934786
3,1246,945079052
3,1248,945079521
3,1272,986935016
3,1304,986934738
3,1316,964539855
3,1325,945174008
3,1332,945079729
3,1333,964540008
3,1409,945078467
3,1416,964622590
3,1438,945079164
3,1449,986935302
3,1486,945079858
3,1554,945078863
3,1561,964622684
3,1598,945079790
3,1604,945079013
3,1648,964539986
3,1659,964539628
3,1683,945078814
3,1690,964539140
3,1700,986935016
3,1724,945078708
3,1728,986934870
3,1773,986848610
3,1796,986936200
3,1805,945079920
3,1813,986934884
3,1832,964622487
3,1878,964539121
3,1889,964539771
3,1906,964539828
3,1932,964623306
3,1971,986934498
3,1995,964538329
3,2002,964539395
3,2014,986849238
3,2078,964538351
3,2264,986849180
3,2285,986934465
3,2315,986849164
3,2336,986849130
3,2354,986849180
3,2361,986849149
3,2362,986848753
3,2398,986934901
3,2449,986848685
3,2451,1007574542
3,2463,1007574470
3,2501,1007569586
3,2656,1007569445
3,2708,1007574532
3,2712,1007569465
3,2735,1007569424
4,0,847434962
4,19,847435238
4,31,847434881
4,32,847435292
4,43,847434881
4,49,847435238
4,87,847434880
4,170,847435292
4,181,847435337
4,193,847435238
4,214,847435311
4,217,847434748
4,274,847435129
4,334,847434801
4,342,847435337
4,343,847435311
4,381,847434960
4,383,847435258
4,418,847434801
4,420,847434747
4,423,847435238
4,424,847434832
4,425,847435292
5,1,845553522
5,2,845554296
5,3,845553938
5,4,845553757
5,5,845554264
5,9,845553489
5,13,845554505
5,14,845553819
5,15,845553559
5,20,845553875
5,22,845554397
5,24,845555362
5,30,845553426
5,31,845553354
5,32,845553726
5,35,845554962
5,37,845555607
5,40,845554551
5,41,845553317
5,46,845555402
5,50,845554263
5,51,845555454
5,52,845553660
5,62,845555317
5,70,845556131
5,72,845555124
5,73,845555454
5,74,845554584
5,76,845553559
5,82,845554349
5,87,845553283
5,89,845553994
5,99,845553586
5,101,845553966
5,102,845555607
5,105,845553110
5,106,845553586
5,112,845553660
5,114,845553457
5,121,845553695
5,142,845554455
5,150,845554024
5,153,845556310
5,155,845556181
5,159,845554099
5,162,845554024
5,165,845553381
5,168,845553966
5,174,845553559
5,175,845553875
5,182,845554263
5,184,845555588
5,185,845553619
5,189,845554176
5,193,845553695
5,194,845554551
5,200,845555249
5,203,845555151
5,204,845553907
5,205,845553844
5,207,845554320
5,215,845553253
5,223,845555546
5,229,845554603
5,230,845553522
5,231,845553174
5,232,845553457
5,233,845553200
5,242,845553200
5,245,845553757
5,248,845553586
5,250,845553253
5,251,845555265
5,260,845553146
5,261,845553489
5,262,845554455
5,263,845553726
5,264,845555402
5,265,845553819
5,266,845553200
5,268,845554376
5,271,845553317
5,274,845553317
5,275,845553726
5,277,845553794
5,283,845553317
5,285,845553110
5,300,845554420
5,314,845553489
5,316,845553200
5,320,845553457
5,327,845555024
5,331,845553283
5,334,845553174
5,339,845553907
5,340,845555477
5,342,845553522
5,343,845554099
5,344,845554141
5,345,845553200
5,353,845554141
5,360,845553354
5,366,845553586
5,372,845553794
5,373,845554908
5,394,845554524
5,402,845553559
5,409,845555342
5,417,845553381
5,418,845553146
5,420,845553109
5,422,845553174
5,423,845553819
5,424,845553174
5,426,845553354
5,433,845555342
5,437,845554062
5,443,845555265
5,446,845555046
5,450,845555151
5,474,845556147
5,477,845554376
5,478,845555249
5,479,845555317
5,491,845553619
5,510,845556915
5,513,845554584
5,524,845554584
5,536,845556222
5,539,845556194
5,542,845555514
5,546,845556340
5,549,845555694
5,626,845556475
5,628,845556808
5,630,845556323
5,633,845556506
5,634,845556694
5,665,845556694
5,672,845556860
5,673,845556579
5,681,845556278
6,0,1106635946
6,43,1106635993
6,105,1106635925
6,119,1106635987
6,192,1106635933
6,266,1106635915
6,337,1106635532
6,345,1106635917
6,422,1106635912
6,451,1106635981
6,499,1106636810
6,510,1106635943
6,589,1106712615
6,698,1106635502
6,748,1106635996
6,759,1106635462
6,761,1106635965
6,770,1106635496
6,771,1106635464
6,789,1106712575
6,819,1106635681
6,984,1106635423
6,1001,1106635429
6,1137,1106635484
6,1164,1106635657
6,1211,1106713565
6,1524,1106635640
6,1593,1113542732
6,1648,1106635648
6,1690,1106712546
6,1856,1106635500
6,2014,1106712549
6,2276,1106635733
6,2292,1106636596
6,2351,1106712913
6,2480,1106635524
6,2512,1106712869
6,2703,1106636531
6,2708,1106636718
6,2733,1106636702
6,2751,1106636589
6,2753,1106636610
6,2904,1106636707
6,2965,1106713586
6,3012,1106635705
6,3054,1106636527
6,3068,1106636600
6,3069,1106712818
6,3170,1106636516
6,3178,1106712831
6,3222,1106636584
6,3324,1106712827
6,3444,1106636579
6,3449,1106636520
6,3532,1107473963
6,3651,1106713442
6,3694,1106636844
6,3716,1106636511
6,3739,1106636602
6,3760,1122333561
6,3771,1110757890
6,3775,1106636098
6,3777,1106636064
6,3789,1106636101
6,4081,1122333538
6,4179,1144806100
6,4248,1157949636
6,4251,1157066190
6,4322,1162163488
6,4330,1165876367
7,1,839463806
7,9,839463806
7,19,839463564
7,31,839463546
7,41,839463546
7,43,839463644
7,105,839463422
7,134,839463509
7,135,839463856
7,169,839463470
7,186,839463509
7,217,839463422
7,233,839463489
7,267,839463767
7,271,839463546
7,283,839463644
7,285,839463422
7,331,839463546
7,345,839463527
7,381,839463728
7,420,839463422
7,422,839463470
8,163,1044656650
8,587,1044657026
8,588,1044657026
8,693,1044657088
8,750,1044656716
8,819,1044657088
8,1036,1044656650
8,1205,1044657237
8,1373,1044657072
8,2751,1044657051
8,2823,1044656811
8,2904,1044656792
8,2906,1044656836
8,2909,1044656836
8,2923,1044656836
8,3033,1044656792
8,3034,1044657144
8,3039,1044656934
8,3054,1044656908
8,3058,1044656962
8,3061,1044657185
8,3074,1044657072
9,418,1455306173
9,577,1455302254
9,1130,1455306183
9,2117,1455356591
9,2480,1455356595
9,2553,1455398321
9,2751,1455356385
9,2753,1455301798
9,3054,1455356588
9,3218,1455398379
9,3349,1455301621
9,3446,1455399533
9,3449,1455356347
9,3450,1455399087
9,3458,1455303046
9,3517,1455303057
9,3536,1455356656
9,3698,1455301847
9,3754,1455303064
9,4003,1455357602
9,4067,1455302031
9,4160,1455301745
9,4330,1455302162
9,4334,1455357502
9,4382,1455359663
9,4558,1455302113
9,4667,1455356863
9,4754,1455304158
9,4766,1455302747
9,4825,1455301869
9,4947,1455306124
9,5015,1455302591
9,5134,1455357504
9,5207,1455302120
9,5225,1455301553
9,5263,1455357387
9,5286,1455398177
9,5296,1455356885
9,5320,1455302172
9,5452,1455398111
9,5453,1455356177
9,5480,1455357653
9,5516,1455306204
9,5563,1455357656
9,5597,1455398144
9,5619,1455357698
9,5622,1455398275
9,5854,1455302192
9,5873,1455356898
9,5890,1455356776
10,4,902154266
10,32,902155135
10,87,902154266
10,105,902154266
10,122,902154621
10,215,902154383
10,233,902155070
10,260,902154342
10,266,901200263
10,285,902154431
10,334,902154316
10,342,902154431
10,345,902154383
10,368,902154514
10,382,902155043
10,419,902154266
10,422,902155102
10,451,902154514
10,489,902154431
10,491,902154542
10,510,902154487
10,698,901200233
10,761,902154266
10,879,902155136
10,914,902154383
10,964,902154431
10,974,902154458
10,984,902155136
10,985,902154487
10,994,902154487
10,997,902154647
10,1000,902154316
10,1048,902155102
10,1056,902155102
10,1063,902154989
10,1088,902155043
10,1106,901200111
10,1137,901200037
10,1138,901200070
10,1142,904510428
10,1218,902153951
11,33,1247264471
11,121,1247264411
11,162,1247263465
11,188,1247263375
11,193,1247263357
11,536,1247263452
11,542,1247264096
11,585,1247264114
11,878,1247263404
11,1063,1247264463
11,1242,1247263670
11,1497,1247264406
11,1548,1247263689
11,1552,1247263444
11,1606,1247263398
11,1620,1247263428
11,2155,1247264220
11,2315,1247263471
11,2351,1247264420
11,2967,1247264417
11,3349,1247264138
11,3698,1247264151
11,4155,1247264192
11,4667,1247264457
12,41,987895819
12,750,987456848
12,989,987457086
12,1018,987456818
12,1063,987456818
12,1547,987457007
12,1961,987895952
12,2117,987895902
12,2134,987895902
12,2212,987895902
12,2232,987895902
12,2235,987895720
12,2251,987895952
12,2272,987896183
12,2285,987895582
12,2336,987895902
12,2346,987895651
12,2407,987895720
13,23,835441394
13,30,835441168
13,41,835441133
13,76,835441295
13,87,835441107
13,105,835440977
13,197,835441168
13,208,835441239
13,212,835441107
13,248,835441239
13,250,835441066
13,266,835441239
13,282,835441620
13,288,835441729
13,316,835441066
13,344,835441578
13,367,835441347
13,391,835441415
13,402,835441239
13,420,835440977
13,422,835441086
14,192,1510571946
14,217,1510571877
14,233,1510571866
14,266,1510571873
14,381,1510571982
14,419,1510572012
14,550,1510571941
14,748,1510572645
14,750,1510571989
14,752,1510572775
14,761,1510572653
14,765,1510572684
14,789,1510572646
14,819,1510571953
14,1026,1510572798
14,1195,1299424826
14,1204,1510572060
14,1205,1510572114
14,1304,1299425040
14,1393,1510572005
14,1547,1510571744
14,1690,1510571751
14,1720,1510572872
14,1868,1510571797
14,1874,1510573324
14,2069,1510572526
14,2079,1299425097
14,2106,1299425208
14,2117,1510571768
14,2309,1510572144
14,2351,1299425113
14,2512,1510573239
14,2642,1510571736
14,2753,1510571789
14,2904,1510571793
14,3068,1510571938
14,4054,1510572900
14,4306,1510572550
14,4321,1510572075
14,4675,1510572137
14,4777,1299425345
14,4802,1510578034
14,5042,1510572834
14,5064,1510573398
14,5363,1510572473
14,5418,1510572902
14,5484,1510572095
14,5497,1510572616
14,5555,1510571878
14,5593,1510572026
14,5608,1510572466
14,5714,1510572679
14,5827,1510571883
14,5839,1510572481
14,6016,1510572535
14,6126,1510572789
15,43,1377476781
15,88,1377477446
15,216,1377477870
15,233,1377476766
15,234,1377476675
15,381,1377476787
15,393,1377477340
15,432,1377477406
15,465,1377477470
15,496,1377476943
15,499,1377476825
15,547,1377476589
15,578,1377477016
15,687,1377477608
15,718,1377476972
15,722,1377477315
15,723,1377476909
15,746,1377476813
15,749,1377477008
15,751,1377477911
15,755,1377476856
15,758,1377476891
15,759,1377477450
15,765,1377477839
15,773,1377477957
15,774,1377477855
15,780,1377477576
15,796,1377477535
15,801,1377476948
15,809,1377476887
15,810,1377476629
15,816,1377477387
15,825,1377477457
15,847,1377477583
15,1211,1377476792
15,1774,1377477521
15,1852,1377476635
15,2167,1377477908
15,2204,1377477903
15,2309,1377477886
15,2442,1377476925
15,2739,1377476860
15,2965,1377476877
15,3000,1377477435
15,3064,1377477298
15,3934,1377477684
15,3950,1377477507
15,4310,1377477809
15,4558,1377476817
15,4591,1377477834
15,4754,1377477654
15,4935,1377477830
15,5207,1377477940
16,0,1305696483
16,41,1307262715
16,43,1305697013
16,87,1305696470
16,88,1326943208
16,192,1305696468
16,217,1305696455
16,233,1305696465
16,266,1305696457
16,345,1305696463
16,381,1305696664
16,419,1305696475
16,420,1305696492
16,421,1305696480
16,422,1305696461
16,499,1307262443
16,510,1305696486
16,550,1305696683
16,569,1307262274
16,655,1305696325
16,659,1305696741
16,687,1307262280
16,688,1322629080
16,691,1305696318
16,746,1305696771
16,748,1305696635
16,750,1305696619
16,753,1305696878
16,757,1322628945
16,761,1305696490
16,764,1305696699
16,772,1305696752
16,773,1305696870
16,779,1326943248
16,784,1305696795
16,789,1305696931
16,801,1307262291
16,807,1322628838
16,808,1305696786
16,812,1305696254
16,819,1305696846
16,840,1305696691
16,911,1305696277
16,1069,1322629209
16,1177,1305696313
16,1199,1305696258
16,1218,1305696726
16,1327,1305696788
16,1393,1305696670
16,1509,1322629245
16,1547,1305696756
16,1648,1305696835
16,1690,1322628761
16,1750,1305696867
16,1802,1305696285
16,1868,1322629233
16,1940,1305696358
16,2078,1305696721
16,2165,1307262300
16,2309,1322629083
16,2442,1305696762
16,2596,1305696310
16,2751,1305696817
16,2965,1322628751
16,3000,1305696779
16,3054,1305696823
16,3064,1326943200
16,3078,1322628668
16,3177,1322628881
16,3431,1322628786
16,3449,1305696820
16,3541,1305696864
16,3950,1322628790
16,4002,1322629178
16,4067,1305696851
16,4310,1322629142
16,4311,1305696748
16,4558,1305696675
16,4733,1305696894
16,4741,1322629267
16,4935,1305696624
16,4948,1305696716
16,4976,1305696734
16,5026,1305696644
17,4,1460138360
17,14,1461311583
17,30,1455209840
17,32,1455617478
17,41,1455050013
17,43,1455049343
17,87,1455050170
17,88,1458516249
17,117,1455748933
17,119,1455209902
17,130,1455617692
17,163,1455617470
17,173,1455529905
17,192,1455049368
17,212,1455617466
17,216,1455050049
17,217,1455050745
17,233,1455049328
17,242,1455231677
17,248,1455748833
17,266,1455050112
17,313,1462138790
17,366,1455749987
17,381,1455050006
17,393,1456745325
17,403,1504907725
17,419,1455209793
17,420,1455209837
17,422,1455050067
17,432,1455050069
17,496,1460242118
17,508,1455050179
17,510,1455209824
17,550,1455050024
17,569,1455050080
17,573,1455748398
17,578,1517525849
17,584,1455748544
17,588,1455059762
17,589,1458516291
17,659,1455618103
17,679,1455231152
17,685,1473368992
17,687,1455051391
17,693,1502911292
17,718,1455210625
17,723,1455050359
17,746,1517686025
17,748,1455209805
17,750,1455049377
17,753,1455051405
17,755,1455050107
17,757,1455050357
17,758,1455050736
17,760,1455050528
17,761,1455209798
17,763,1455059742
17,764,1455050000
17,765,1455050629
17,770,1455050177
17,772,1460242083
17,773,1455050183
17,774,1455050616
17,778,1485097725
17,784,1455820726
17,789,1455618100
17,794,1503000947
17,795,1455618445
17,796,1455050172
17,801,1457565435
17,809,1455059781
17,819,1455748627
17,825,1456438623
17,840,1455059809
17,877,1455231686
17,887,1455617646
17,890,1456958429
17,941,1476901312
17,1007,1459375071
17,1056,1455050003
17,1063,1455748443
17,1067,1465468014
17,1069,1456958438
17,1122,1458679104
17,1164,1455749673
17,1171,1455050512
17,1194,1455529833
17,1211,1455050114
17,1218,1455209855
17,1277,1455748562
17,1356,1456672532
17,1367,1455748560
17,1389,1475001075
17,1393,1455209651
17,1451,1455749696
17,1459,1455749756
17,1532,1456584499
17,1547,1455209654
17,1648,1455209891
17,1746,1455735323
17,1750,1455049351
17,1773,1455231386
17,1808,1455231506
17,1830,1455231488
17,1868,1455231412
17,1951,1455617700
17,2047,1476393345
17,2117,1455209857
17,2165,1455735337
17,2232,1464994762
17,2284,1504894830
17,2309,1455529881
17,2343,1504731757
17,2346,1456958432
17,2442,1455231390
17,2449,1476901503
17,2458,1456772015
17,2480,1455209697
17,2490,1455735349
17,2519,1486846015
17,2703,1455209685
17,2733,1455209694
17,2739,1455209683
17,2751,1455209675
17,2753,1455209718
17,2755,1456744749
17,2802,1516054115
17,2823,1455209763
17,2871,1456923908
17,2894,1455749029
17,2904,1455209691
17,2913,1458669462
17,2961,1455821517
17,2984,1455617626
17,3058,1455050816
17,3068,1455209729
17,3073,1455735416
17,3160,1500747595
17,3170,1464994734
17,3185,1455049810
17,3203,1455617896
17,3222,1455049808
17,3307,1534020896
17,3313,1458669199
17,3328,1456780831
17,3445,1455049845
17,3449,1455049801
17,3480,1455049744
17,3511,1456924036
17,3595,1492805510
17,3632,1456859960
17,3724,1455749019
17,3739,1455617710
17,3772,1455049893
17,3776,1466969258
17,3942,1456859906
17,3968,1526159893
17,3976,1455050800
17,3979,1455050855
17,4067,1455050618
17,4106,1455231182
17,4118,1455049923
17,4120,1470061020
17,4122,1455050937
17,4125,1455049942
17,4126,1458593231
17,4160,1455050836
17,4212,1455050089
17,4215,1455049886
17,4217,1485646726
17,4221,1455049870
17,4248,1455231957
17,4255,1455049739
17,4285,1456859832
17,4310,1455049848
17,4311,1455049826
17,4321,1456958431
17,4377,1521331921
17,4379,1455821297
17,4397,1457650649
17,4445,1455050518
17,4464,1469995045
17,4474,1476901520
17,4478,1482355905
17,4487,1459363622
17,4512,1464994729
17,4534,1455749164
17,4549,1455749828
17,4558,1455049372
17,4574,1455618310
17,4584,1455749175
17,4669,1500585017
17,4695,1470088658
17,4715,1456924733
17,4718,1456770605
17,4731,1455749814
17,4734,1475188724
17,4739,1455749310
17,4754,1455749241
17,4773,1456772121
17,4777,1455750175
17,4804,1486073568
17,4831,1455618430
17,4858,1455749238
17,4860,1455749266
17,4868,1456770625
17,4884,1455050015
17,4886,1456770638
17,4902,1476901606
17,4913,1455051151
17,4919,1455051202
17,4935,1456744760
17,4948,1455050059
17,4965,1455051182
17,4978,1463686312
17,5011,1463695521
17,5050,1459889871
17,5072,1470173519
17,5100,1468877753
17,5115,1455051166
17,5133,1455051109
17,5157,1455050365
17,5180,1511043515
17,5206,1455051164
17,5207,1455050185
17,5209,1455051101
17,5328,1521233253
17,5329,1515532582
17,5337,1499621886
17,5365,1473004465
17,5374,1455051180
17,5379,1455051144
17,5388,1473004463
17,5431,1455051113
17,5440,1513369638
17,5465,1478632286
17,5511,1455051107
17,5519,1478631983
17,5554,1455735216
17,5555,1455050087
17,5586,1455050010
17,5603,1456614526
17,5604,1456832692
17,5607,1455664748
17,5613,1455618433
17,5630,1466968153
17,5646,1455051411
17,5654,1455050523
17,5660,1473004722
17,5691,1457382413
17,5714,1466366745
17,5719,1457382458
17,5724,1510946731
17,5727,1469816977
17,5827,1456693665
17,5897,1456859803
17,5914,1478124485
17,5935,1486643850
17,5951,1455060282
17,5987,1484169587
17,6005,1455828926
17,6028,1457551336
17,6039,1485100437
17,6040,1485100549
17,6046,1493930228
17,6080,1499631585
17,6129,1502218032
17,6146,1493155981
17,6172,1505599943
17,6232,1534007386
17,6255,1511101918
17,6280,1534007332
18,0,965705637
18,30,965703646
18,31,965705661
18,173,965705784
18,192,965704248
18,216,965710720
18,263,965711267
18,267,965706092
18,274,965704281
18,283,965711156
18,334,965710781
18,393,965703555
18,400,965706163
18,419,965710720
18,421,965709445
18,464,965703973
18,484,965708982
18,486,965705076
18,496,965708982
18,513,965709144
18,532,965707552
18,541,965706317
18,549,965706209
18,568,965710671
18,569,965712377
18,575,965705661
18,578,965712238
18,594,965710914
18,596,965705982
18,675,965704248
18,678,965705725
18,685,965710914
18,695,965709282
18,723,965705539
18,746,965702660
18,748,965703555
18,749,965705725
18,750,965709394
18,765,965703555
18,770,965704863
18,784,965705661
18,789,965703605
18,805,965705619
18,814,965705677
18,818,965705942
18,819,965703583
18,827,965704863
18,834,965706185
18,840,965709426
18,845,965706140
18,888,965703698
18,890,965709478
18,892,965703698
18,965,965703811
18,979,965706297
18,982,965703727
18,1007,965710565
18,1011,965710871
18,1026,965703628
18,1029,965711769
18,1142,965705784
18,1177,965704281
18,1199,965704281
18,1222,965707724
18,1224,965708002
18,1250,965709068
18,1261,965703915
18,1293,965702660
18,1296,965703674
18,1316,965704248
18,1325,965710671
18,1349,965704355
18,1416,965706337
18,1423,965706592
18,1443,965705784
18,1461,965706337
18,1500,965708132
18,1547,965703605
18,1564,965705117
18,1609,965705845
18,1619,965704931
18,1624,965706484
18,1648,965710565
18,1649,965711106
18,1690,965702994
18,1722,965705867
18,1734,965705867
18,1750,965703109
18,1753,965703674
18,1766,965709047
18,1773,965705619
18,1798,965705619
18,1811,965711994
18,1820,965703674
18,1852,965705917
18,1888,965703727
18,1910,965708982
18,1988,965706140
18,2006,965705896
18,2022,965705661
18,2053,965703583
18,2058,965706839
18,2207,965702776
18,2213,965702777
18,2232,965702777
19,11,1054038425
19,31,1054038093
19,42,1054038357
19,177,1054038398
19,194,1054038142
19,269,1054038216
19,271,1054038067
19,383,1054038162
19,400,1054038128
19,418,1054038059
19,423,1054038083
19,424,1054038060
19,425,1054038175
19,455,1054038185
19,484,1054038502
19,541,1054038259
19,564,1054147395
19,579,1054036277
19,584,1054038078
19,638,1054038180
19,639,1054038219
19,646,1054038135
19,649,1054038107
19,651,1054038076
19,652,1054038189
19,658,1054147359
19,675,1054038071
19,686,1054147512
19,695,1054038065
19,723,1054038506
19,831,1054038160
19,896,1054147442
19,955,1054147467
19,979,1054038231
19,1045,1054038258
19,1130,1054038097
19,1157,1054147380
19,1199,1054038151
19,1210,1054038166
19,1219,1054038365
19,1248,1054038081
19,1249,1054038091
19,1250,1054038138
19,1252,1054038103
19,1254,1054038493
19,1255,1054038136
19,1257,1054038249
19,1262,1054038145
19,1291,1054147519
19,1293,1054038124
19,1296,1054038148
19,1297,1054038233
19,1311,1054038165
19,1373,1054147430
19,1413,1054038063
19,1441,1054038545
19,1586,1054147479
19,1600,1054038187
19,1609,1054038561
19,1615,1054038446
19,1640,1054147419
19,1647,1054038106
19,1667,1054036159
19,1689,1054038534
19,1737,1054147411
19,1766,1054038485
19,1797,1054038099
19,1856,1054038084
19,1877,1054038115
19,2006,1054038057
19,2007,1054038117
19,2008,1054038201
19,2016,1054037584
19,2031,1054038460
19,2102,1054147384
19,2117,1054037169
19,2210,1054037147
19,2214,1054147193
19,2265,1054037964
19,2285,1054036184
19,2315,1054037160
19,2347,1054037132
19,2349,1054037249
19,2352,1054037081
19,2358,1054036290
19,2359,1054037969
19,2365,1054147453
19,2411,1054037824
19,2451,1054037200
19,2480,1054037117
19,2483,1054147265
19,2634,1054037671
19,2703,1054037089
19,2708,1054037243
19,2744,1054037364
19,2748,1054037593
19,2751,1054037162
19,2753,1054037101
19,2760,1054037401
19,2761,1054037384
19,2762,1054037122
19,2795,1054038111
19,2823,1054037258
19,2853,1054037084
19,2873,1054037333
19,2877,1054147227
19,2883,1054037110
19,2904,1054037115
19,2965,1054037190
19,2988,1054147413
19,3002,1054037720
19,3012,1054037077
19,3054,1054037144
19,3068,1054037112
19,3069,1054037184
19,3107,1054036826
19,3113,1054036780
19,3158,1054036670
19,3170,1054036616
19,3176,1054036623
19,3178,1054147167
20,8,1403459783
20,192,1417378080
20,265,1376823342
20,266,1407617845
20,271,1418063557
20,277,1376823264
20,345,1418063303
20,418,1407618992
20,426,1407617864
20,451,1403637454
20,495,1423422395
20,748,1403460820
20,750,1417378082
20,761,1417378078
20,819,1407617830
20,840,1417378089
20,971,1418846999
20,983,1407617833
20,1064,1376823419
20,1204,1417378095
20,1205,1418063227
20,1277,1403460900
20,1428,1376823423
20,1462,1423422347
20,1524,1412967877
20,1531,1376823011
20,1547,1412967844
20,1575,1418063222
20,1593,1417378450
20,1612,1376823724
20,1620,1500701951
20,1649,1403460837
20,1720,1418846927
20,1742,1403460424
20,1743,1403460596
20,1744,1403460427
20,1768,1403459790
20,1769,1403459797
20,1770,1403460842
20,1771,1403460828
20,1791,1407617678
20,1831,1376822996
20,1930,1407617774
20,2133,1376823417
20,2140,1403460850
20,2142,1403459821
20,2144,1403459801
20,2145,1403459833
20,2275,1403460977
20,2276,1403460993
